CUSTOMER_ID,PRODUCT_ID,count(boi.ORDER_ITEM_ID)
3013594,3993,1
3013594,4519,1
3075959,1037044,1
3075959,1038837,2
3141757,3996,1
3141757,4535,1
3158316,1561,2
3158316,28343,1
3158316,30205,1
3158316,1032879,1
3461855,3344,1
3461855,4226,1
3461855,26160,1
3461855,29008,1
3486173,1032646,1
3486173,1042771,1
3532367,264,1
3532367,1779,1
3532367,2226,1
3891604,3541,2
3949841,3759,1
3949841,3760,1
4034134,607,1
4034134,2650,1
4034134,2921,1
4034134,4450,1
4034134,4535,2
4059413,1780,1
4059413,1797,1
4095747,3517,2
4181276,3250,1
4181276,1035153,1
4228428,1561,1
4228428,1032879,1
4244947,632,1
4244947,1823,1
4244947,1946,1
4244947,2226,1
4244947,4035,1
4244947,4259,1
4244947,4261,1
4244947,1030383,1
4561781,2269,1
4561781,2624,1
4561781,1039170,2
4595717,4024,1
4595717,1033633,1
4595717,1034376,1
4745545,841,1
4745545,4107,1
4777723,1030888,1
4777723,1030893,1
4777723,1030899,1
4854318,866,1
4854318,1899,1
4915054,719,1
4915054,1166,1
4915054,3054,1
4916747,2305,1
4916747,4272,1
4916747,29163,3
4916747,1034546,3
5066273,508,1
5066273,1023,1
5066273,1997,1
5066273,2152,1
5066273,3678,1
5171359,423,1
5171359,425,1
5171359,2790,1
5493670,315,1
5493670,1030508,1
5493670,1034510,1
5700943,590,3
5700943,1033485,1
5700943,1038318,1
5700943,1040447,1
5700943,1041503,1
5700943,1042075,1
5707572,1560,2
5707572,1561,1
5707572,3830,1
5707572,1032879,3
5749094,1201,1
5749094,2050,1
5749094,2306,1
5749094,3339,1
5749094,3495,1
5749094,3587,1
5749094,4093,1
5749094,27590,1
5835717,571,1
5835717,1030655,1
5902975,340,1
5902975,3349,1
5902975,3746,1
6005164,115,1
6005164,446,1
6005164,1033647,1
6137192,3419,1
6137192,3519,2
6151555,30169,1
6151555,1033070,1
6151555,1035464,1
6151555,1035470,1
6151555,1039032,1
6308852,742,1
6308852,985,1
6446820,288,1
6446820,1559,2
6446820,1561,1
6446820,30205,2
6446820,1031164,3
6446820,1032839,1
6446820,1032879,2
6446820,1035629,1
6494129,3460,1
6494129,3740,1
6524346,377,1
6524346,1559,2
6524346,1561,3
6524346,1032879,1
6524346,1038652,1
6547931,3769,1
6547931,1034015,1
6547931,1034021,1
6604075,4272,1
6604075,27584,2
6817077,483,1
6817077,1994,1
6817077,3602,1
6817077,28502,1
6817077,1030884,1
6817077,1035416,1
6817077,1035448,1
6832186,986,1
6832186,26223,1
6832186,1034762,1
6863040,742,1
6863040,3962,1
6885425,29198,1
6885425,29563,1
7040497,1559,1
7040497,1560,1
7040497,1823,2
7076798,2173,1
7076798,3979,1
7079912,201,4
7079912,1512,1
7079912,1517,1
7079912,3881,1
7079912,26578,1
7079912,27589,1
7079912,29768,1
7079912,1031782,1
7079912,1037819,1
7101160,30214,1
7101160,1041128,1
7217100,2640,1
7217100,3181,1
7217100,4346,1
7217100,4347,1
7217100,28515,1
7250918,1832,1
7250918,30128,1
7250918,1032440,1
7250918,1035077,1
7250918,1035153,1
7358961,29337,1
7358961,29981,1
7358961,29982,1
7437438,2226,1
7437438,3516,1
7437713,250,1
7437713,1032905,2
7437713,1034316,1
7437713,1035892,1
7437713,1035909,1
7437713,1036751,1
7437713,1036758,2
7437713,1038565,1
7841954,3348,1
7841954,4083,1
7841954,4096,3
7885439,315,2
7885439,1511,1
7930466,1853,4
8295704,2161,1
8295704,29080,1
8299217,553,1
8299217,1041337,1
8466860,1073,1
8466860,3123,1
8607450,1441,1
8607450,1030884,1
8607450,1036178,1
8607450,1037799,1
8612239,791,1
8612239,3271,4
8612239,3519,2
8669098,1036208,1
8669098,1037850,1
8678125,677,1
8678125,4289,1
8678125,1033671,1
8887165,3046,1
8887165,4150,1
8887165,28263,1
8887165,29927,1
8887165,30743,1
8887165,1032631,1
8891651,4502,1
8891651,1038601,1
8977192,1779,1
8977192,3239,1
8977192,28456,1
9030506,4114,2
9039810,754,1
9039810,1823,1
9039810,3692,1
9067757,719,1
9067757,3765,1
9075398,1031273,1
9075398,1033877,1
9134423,922,1
9134423,1856,1
9134423,3995,1
9134423,26759,1
9134423,1034528,1
9134423,1040182,3
9134423,1042848,1
9149967,1032904,1
9149967,1033296,1
9149967,1042411,1
9159589,1823,1
9159589,4277,1
9211475,1030884,3
9213428,2213,1
9213428,3957,1
9213428,3995,1
9213428,27947,1
9213428,1030833,1
9213428,1033626,1
9213428,1040340,1
9213428,1042698,1
9213428,149000000515,1
9214595,1823,1
9214595,1032877,1
9220521,2159,1
9220521,28831,1
9220521,1030397,1
9289479,29898,2
9294213,2272,1
9294213,4238,1
9294213,26926,1
9294213,30613,1
9294213,30614,1
9294213,1030884,2
9294213,1033553,1
9294213,1040418,1
9300962,580,1
9300962,2695,1
9300962,26121,1
9300962,29977,1
9314015,1823,2
9332785,1559,1
9332785,1560,1
9332785,3180,1
9333087,1559,3
9333087,1561,2
9333087,1823,1
9334445,1039463,1
9334445,1039466,1
9334445,1039467,1
9362588,1823,1
9362588,3830,1
9376919,986,1
9376919,1781,1
9376919,3046,1
9376919,26088,1
9376919,1030837,2
9376919,1030838,2
9376919,1034359,2
9376919,1037534,1
9406112,1617,1
9406112,1823,2
9446374,3903,1
9446374,30205,2
9446374,1039037,1
9448067,1559,1
9448067,1031479,1
9453378,3336,1
9453378,3768,1
9457300,1561,2
9457300,1823,2
9466773,1823,1
9466773,1043124,1
9468390,2217,1
9468390,1030676,2
9468390,1033036,1
9472636,4116,2
9472636,4117,1
9472636,26638,1
9472636,26640,1
9541830,1617,1
9541830,3344,1
9546789,1559,1
9546789,1560,1
9546789,1561,1
9547654,1559,1
9547654,1560,1
9547654,1561,1
9550703,1559,3
9550703,1560,1
9550703,1561,1
9550703,30205,1
9550703,1032877,1
9550703,1032878,1
9550703,1037561,1
9550703,1037564,1
9596080,1559,1
9596080,1560,1
9596080,1561,1
9596080,1037807,1
9599471,1559,1
9599471,1560,1
9599471,1561,1
9599471,1990,1
9599471,1040591,1
9616649,1559,1
9616649,1560,1
9616649,1561,1
9620885,607,2
9625080,1559,1
9625080,1560,1
9625080,1561,1
9625080,3830,1
9626654,1559,1
9626654,1823,1
9634757,1559,1
9634757,1560,1
9634757,1561,1
9634757,1823,1
9661971,1559,4
9661971,1560,4
9661971,1561,4
9661971,1823,1
9670854,306,1
9670854,1038357,1
9670854,1038360,1
9672045,1561,1
9672045,1823,1
9708709,1559,1
9708709,1560,1
9708709,1561,1
9708709,4525,1
9708709,26135,1
9708709,26482,1
9708709,28608,1
9708709,1041911,1
9726171,928,1
9726171,4256,1
9761812,1559,2
9761812,1560,2
9761812,1561,4
9761812,3995,1
9761812,30205,1
9761812,1032879,3
9761812,1033610,1
9761812,1036454,1
9761812,1037850,1
9761812,1038652,1
9761812,149000000476,1
9773602,3783,2
9780042,1559,1
9780042,1560,1
9781332,1030884,2
9802093,1561,4
9802093,1617,1
9802093,1823,1
9802093,1032839,1
9802093,1032879,1
9835824,1823,2
9848955,1823,1
9848955,30205,1
9848955,1032879,1
9855788,1823,2
9861784,1559,1
9861784,1560,1
9861784,1823,1
9870583,1559,1
9870583,1823,2
9870583,3830,1
9871876,1823,1
9871876,2620,1
9871876,3019,1
9871876,3712,2
9871876,1038652,1
9871876,1042706,1
9885957,1561,1
9885957,1823,1
9922485,1561,4
9928121,1823,1
9928121,4419,2
9928121,1034721,1
9928121,1035033,1
9929194,1559,1
9929194,1031459,1
9929194,1035441,1
9953487,1823,2
9963137,1559,1
9963137,1823,2
9998057,1823,1
9998057,30205,1
10001411,2162,1
10001411,1036319,1
10008407,1561,1
10008407,1823,1
10009897,1109,1
10009897,1037855,1
10009897,1038584,1
10031545,263,1
10031545,1033017,1
10097107,1823,2
10101616,1561,1
10101616,1823,4
10101616,1037786,1
10101616,1037838,1
10101616,1037850,1
10180681,1559,1
10180681,1823,2
10180681,1032839,1
10180681,1032879,1
10185093,649,1
10185093,1560,2
10185093,1823,2
10185093,4230,1
10185093,1032878,1
10185093,1032879,1
10185093,1036739,1
10185093,1037412,1
10190403,1559,2
10190403,1032839,1
10190403,1032879,2
10193746,4409,2
10195127,1559,1
10195127,1561,1
10195127,1823,1
10203571,1559,1
10203571,1560,2
10203571,1561,1
10203571,1823,1
10203571,1032877,1
10203571,1032879,1
10226276,3271,1
10226276,3273,1
10229636,3830,1
10229636,1032879,1
10243707,1039956,2
10265580,1823,2
10272543,1561,1
10272543,1823,1
10272543,1032879,1
10272795,1823,1
10272795,28624,2
10272795,1030676,1
10272795,1034506,2
10272795,149000000909,1
10281498,252,1
10281498,441,1
10281498,4543,1
10281498,30315,1
10281498,1030533,1
10281498,1033095,1
10281498,1035242,1
10281498,1036981,2
10281498,1038995,1
10309839,1369,1
10309839,28831,1
10309839,1037855,1
10309839,1038780,1
10313431,144,1
10313431,4004,1
10313431,4257,1
10313431,1041306,1
10339364,1823,1
10339364,1032839,1
10358821,1823,1
10358821,1032879,1
10358821,1035827,1
10360761,3995,2
10366902,1823,1
10366902,1032839,1
10376167,1559,1
10376167,1560,1
10376167,1561,1
10411400,1823,1
10411400,3271,1
10447522,1032839,1
10447522,1032877,1
10494847,3019,5
10494847,4450,1
10521756,1559,1
10521756,1560,1
10521756,1561,1
10521756,1823,2
10528147,1561,2
10530081,3470,3
10532150,1561,3
10539958,1368,1
10539958,2408,1
10548879,1047,1
10548879,1988,1
10548879,29877,1
10548879,1030652,1
10548879,1032646,1
10551845,1559,1
10551845,1561,1
10551845,30205,1
10561400,341,1
10561400,376,1
10561400,607,1
10561400,2623,1
10561400,2624,1
10561400,1030675,1
10561400,1030676,1
10568975,1032877,2
10568975,1036188,1
10588513,1559,1
10588513,1561,1
10588513,1897,1
10588513,30205,1
10588513,1032879,1
10619397,1560,1
10619397,1823,1
10619893,1559,2
10619893,1560,1
10619893,1561,1
10619893,1823,3
10619893,1032839,1
10619893,1032877,1
10619893,1032879,1
10628228,1823,2
10628715,1561,1
10628715,1823,1
10628715,1032878,1
10637044,868,1
10637044,872,1
10638361,1560,1
10638361,3830,1
10638361,1032877,2
10643202,1559,2
10643202,1560,2
10643202,1823,1
10655417,1559,1
10655417,1560,1
10655417,1561,1
10658341,3019,2
10665972,1559,1
10665972,1560,1
10665972,1823,1
10665972,1032879,1
10714084,377,1
10714084,2628,1
10714084,4201,1
10714084,4228,1
10714084,1035227,1
10719478,1032839,1
10719478,1032877,1
10729004,1559,1
10729004,1823,1
10729004,30205,1
10729004,1030676,1
10729004,1032877,1
10729004,1036454,1
10729004,1036658,1
10730973,1823,1
10730973,1039359,1
10746244,1823,1
10746244,3672,1
10746244,1034506,1
10808088,1561,1
10808088,1032839,1
10808088,1032879,1
10818855,83,1
10818855,1032839,1
10828191,1559,1
10828191,1560,1
10828191,1823,1
10831331,1823,1
10831331,29241,1
10831331,1031466,1
10847432,1560,1
10847432,1823,1
10847432,1032878,1
10855419,1561,1
10855419,2830,1
10855419,1032879,1
10860955,1897,2
10865850,1559,1
10865850,1560,1
10866780,4450,1
10866780,1032839,1
10869934,4360,2
10871719,326,2
10871719,1559,1
10871719,1560,1
10871719,1032877,1
10872443,1559,2
10872443,1560,2
10872443,1823,1
10876915,1559,3
10876915,1560,1
10876915,1032839,1
10876915,1032877,1
10877955,1823,1
10877955,149000000574,1
10885028,1559,2
10885028,1560,3
10885028,1823,1
10885028,1032879,1
10934828,1559,1
10934828,1561,1
10955914,29072,1
10955914,1038200,1
10955914,1038550,1
10990848,1559,1
10990848,1561,2
10996448,1559,1
10996448,1032877,1
11058645,3864,2
11079238,1561,1
11079238,1032877,1
11079238,1032879,1
11090289,1823,1
11090289,1038360,1
11090289,1038706,1
11090332,264,1
11090332,632,1
11090332,1143,1
11090332,3273,1
11090332,3604,1
11090332,1031436,1
11090332,1035183,1
11093801,1823,2
11127741,3341,1
11127741,1039561,1
11140670,1559,1
11140670,1560,1
11140670,1561,1
11140776,3995,1
11140776,4182,1
11140776,1030552,1
11140776,1031107,1
11140776,1031160,1
11155108,1823,1
11155108,1035569,1
11162380,1559,1
11162380,1560,1
11162380,1561,2
11162380,1032879,2
11164237,2248,1
11164237,3019,1
11164237,1031454,1
11164237,1031466,1
11164237,1031483,2
11167665,1559,1
11167665,1032877,1
11176224,553,1
11176224,1220,1
11176224,1838,1
11176224,4288,1
11192346,147,1
11192346,3495,1
11192346,3497,1
11192346,1038420,1
11192346,1039080,1
11192346,1039369,1
11192346,1039568,1
11205996,607,1
11205996,986,1
11205996,1644,1
11205996,4299,1
11205996,4312,1
11205996,1034409,1
11205996,1034772,1
11205996,1036169,1
11231926,1561,1
11231926,1823,1
11232557,1559,1
11232557,1561,1
11232557,1823,2
11232557,1032879,1
11232902,4285,1
11232902,1032547,1
11237045,29072,1
11237045,29081,1
11243025,1561,2
11244278,448,1
11244278,4312,1
11251554,160,1
11251554,1030438,1
11251554,1032878,1
11263011,1823,2
11268358,763,1
11268358,765,1
11313893,368,1
11313893,2889,1
11338994,315,1
11338994,1897,1
11339481,315,1
11339481,2408,1
11339481,29048,1
11339481,30329,1
11341970,2628,1
11341970,27425,1
11342444,1560,3
11342444,1561,1
11342444,1032877,1
11351493,29982,1
11351493,1030678,1
11351548,1899,1
11351548,2270,1
11353943,1898,1
11353943,29048,1
11354469,3546,1
11354469,26170,1
11354585,1897,1
11354585,29048,1
11355598,868,1
11355598,1030678,1
11356665,96,1
11356665,29048,1
11358871,28823,1
11358871,29048,1
11361195,1899,1
11361195,1031164,1
11362040,3181,1
11362040,3341,1
11362052,201,1
11362052,4360,1
11362052,1033247,1
11362052,1035448,2
11362052,1036319,1
11367033,3977,1
11367033,29081,1
11370223,1898,1
11370223,27425,1
11370294,29048,3
11370822,1897,1
11370822,1899,1
11371281,1897,1
11371281,29081,1
11371316,868,1
11371316,27425,1
11371854,26223,1
11371854,28263,1
11373353,1897,1
11373353,1031761,1
11376945,3341,1
11376945,27425,1
11377852,29081,1
11377852,1031613,1
11379235,1899,1
11379235,1030911,1
11379834,1899,1
11379834,29048,1
11381800,1898,1
11381800,29048,1
11381800,29081,1
11381821,3341,1
11381821,1031164,1
11382771,1899,1
11382771,2272,1
11382771,29081,1
11382846,29048,1
11382846,30160,1
11383198,1897,1
11383198,29048,1
11384029,1897,1
11384029,3546,1
11384724,2114,1
11384724,29048,1
11384830,2269,1
11384830,29048,1
11386116,1898,1
11386116,30340,1
11386125,29048,1
11386125,30342,1
11386898,1899,2
11386898,3341,1
11387053,29048,2
11388732,1897,1
11388732,1030678,1
11388793,3006,1
11388793,4231,1
11388793,26884,1
11389688,3745,1
11389688,30312,1
11390147,29048,2
11390396,3715,1
11390396,1030678,1
11390511,3181,1
11390511,29048,1
11390554,1899,1
11390554,3341,1
11390813,3546,1
11390813,29048,1
11390837,2159,1
11390837,29048,1
11391421,1031164,1
11391421,1037239,1
11391563,1755,1
11391563,29072,1
11391570,868,1
11391570,1899,1
11391591,2272,1
11391591,29081,1
11391624,1899,1
11391624,29081,1
11392069,1899,1
11392069,2645,1
11392254,1898,1
11392254,30160,1
11396074,3131,1
11396074,3133,1
11396874,3722,1
11396874,3834,1
11397806,1899,1
11397806,1030911,1
11398389,1033467,1
11398389,1038431,1
11399625,3181,1
11399625,3341,1
11401773,1899,1
11401773,26743,1
11402970,29081,2
11406223,1898,1
11406223,1899,1
11406223,30329,1
11406718,1899,1
11406718,29048,1
11407566,1898,1
11407566,3058,1
11409024,28822,1
11409024,29081,1
11409087,1899,1
11409087,30265,1
11409243,3864,2
11409800,3131,1
11409800,3133,1
11411677,1898,1
11411677,29072,1
11413056,2639,1
11413056,1032194,1
11415099,30325,1
11415099,30329,1
11417003,2633,1
11417003,2639,1
11417548,1559,1
11417548,1561,1
11433766,3861,1
11433766,28634,1
11433766,30317,1
11443340,652,1
11443340,28810,1
11443340,1035629,1
11470413,264,1
11470413,1032877,1
11507344,1823,1
11507344,4199,1
11507344,29989,1
11521943,742,1
11521943,1823,1
11521943,29987,1
11553581,3977,1
11553581,1039443,1
11615712,2639,1
11615712,2642,1
11635268,1034433,1
11635268,1039482,1
11647742,28018,1
11647742,29991,1
11647742,1037576,1
11647742,1037577,1
11647742,1037587,1
11677487,1560,1
11677487,1561,1
11680935,1617,3
11680935,1823,1
11680935,1031664,1
11680935,1032877,1
11680935,1036741,1
11746946,1559,1
11746946,1561,1
11746946,1823,1
11746946,1032879,1
11749774,2298,1
11749774,2302,1
11764997,1823,1
11764997,1032877,1
11785671,2302,1
11785671,3765,1
11785671,4233,1
11785671,4538,1
11785671,1035508,1
11785671,1039034,1
11849225,3419,3
11856625,1559,1
11856625,1561,1
11860399,1559,1
11860399,1560,2
11860399,1561,1
11860399,1030387,1
11860399,1030395,1
11860399,1032877,1
11860399,1036188,1
11860399,1036430,1
11860399,1042143,1
11881555,605,1
11881555,27040,1
11881555,1032659,1
11881555,1034762,1
11881555,1042706,1
11889054,1560,1
11889054,1561,1
11889054,1823,1
11889054,1032877,1
11943083,1561,1
11943083,3830,1
11943083,4264,1
11943083,25855,1
11943083,1032879,1
12036797,303,1
12036797,28264,1
12036797,28265,1
12036797,28835,1
12036797,1030884,1
12036797,1031449,1
12036797,1033036,1
12036797,1035598,1
12041956,1559,3
12041956,1560,2
12041956,1561,1
12041956,1823,1
12048307,1560,1
12048307,30205,1
12048307,1032879,1
12063083,1559,1
12063083,1560,1
12063083,1823,1
12065404,1561,1
12065404,1823,1
12114177,1602,3
12124349,1559,1
12124349,1560,1
12124349,1561,1
12124349,30141,1
12161987,1823,1
12161987,3715,1
12248708,147,1
12248708,1560,1
12248708,1823,2
12248708,3713,1
12248708,30205,1
12248708,1032839,1
12248708,1043105,1
12261990,1561,1
12261990,1823,1
12261990,1038269,1
12267704,1823,1
12267704,1032879,1
12267704,1036728,1
12267704,1037473,1
12290482,1561,1
12290482,1823,1
12357584,4360,1
12357584,29991,1
12360820,1823,1
12360820,3762,1
12374228,1559,2
12374228,1560,2
12374228,3830,1
12374228,30212,1
12374228,1032839,1
12374228,1032877,1
12374228,1032879,1
12374228,1035827,1
12496547,1561,1
12496547,1032879,1
12520343,1559,1
12520343,1561,1
12520343,29986,1
12555180,1561,1
12555180,1823,1
12555180,1032879,1
12616321,2020,1
12616321,2021,1
12616321,2022,1
12630366,160,1
12630366,288,2
12630366,1559,1
12630366,1560,1
12630366,1561,2
12630366,1617,1
12630366,1823,3
12630366,2625,1
12630366,3148,1
12630366,3347,1
12630366,30101,1
12630366,30160,1
12630366,1030784,1
12630366,1031490,1
12630366,1032877,1
12630366,1033467,1
12630366,1034382,1
12630366,1035163,1
12630366,1035304,1
12630366,1035508,1
12630366,1037563,1
12630366,1038652,1
12630366,1041301,1
12630366,1041498,1
12630366,1042345,1
12630366,1042699,1
12662970,1823,1
12662970,3830,1
12662970,30205,1
12662970,1032879,1
12662970,1034562,1
12664890,28819,1
12664890,1035128,1
12664890,1040093,1
12664890,149000000530,1
12664890,149000000534,1
12664890,149000000538,1
12664890,149000000540,1
12676255,1042345,2
12711778,115,1
12711778,1823,2
12711778,1040418,1
12711778,1042671,1
12729949,4116,2
12739536,1559,1
12739536,1560,1
12739536,3830,1
12739536,30205,1
12739536,1032878,1
12739536,1032879,1
12740493,1823,1
12740493,1032879,1
12759318,626,1
12759318,3018,1
12856406,2607,1
12856406,25750,1
12856406,25753,1
12856406,1030508,1
12856406,1033028,1
12862698,1559,1
12862698,1561,1
12862698,1753,1
12862698,1758,1
12862698,2641,1
12862698,149000000548,1
12886382,1559,1
12886382,1561,1
12886382,1823,1
12886382,1032879,2
12935612,1823,1
12935612,30205,1
12938673,1559,2
12938673,1561,1
12972535,320,4
12972535,1038388,1
12986946,2225,1
12986946,1034611,1
12986946,1036420,1
13072231,1823,2
13074316,1032846,1
13074316,1032881,1
13076533,1561,1
13076533,1032879,1
13084682,1559,1
13084682,1560,1
13084682,1823,1
13099676,1559,2
13099676,1823,1
13099676,1032879,1
13103419,223,1
13103419,1559,3
13103419,1560,3
13103419,1561,1
13103419,1033468,1
13103419,1035109,1
13103419,1038628,1
13103419,1039086,1
13121613,1823,1
13121613,1032877,1
13151821,3271,2
13197991,899,1
13197991,1560,1
13197991,1561,2
13197991,2642,1
13197991,4349,1
13197991,26109,2
13197991,27425,1
13197991,1032877,1
13197991,1032879,1
13197991,1033749,1
13199340,211,1
13199340,1033036,1
13206263,1946,2
13238448,1561,1
13238448,1032879,1
13241210,1559,1
13241210,1561,1
13246710,809,1
13246710,1559,2
13246710,1561,2
13246710,1823,1
13246710,1032879,1
13252578,3830,2
13252578,30205,2
13252578,1034382,1
13303207,1560,1
13303207,3830,1
13303207,1032878,1
13373453,1561,1
13373453,1823,1
13373453,1032879,1
13425051,1030884,2
13425051,1033036,1
13433208,1561,1
13433208,1032879,1
13439515,168,1
13439515,315,1
13439515,1369,1
13439515,1559,1
13439515,1560,1
13439515,1617,1
13439515,1823,2
13439515,2896,2
13439515,3276,1
13439515,3277,1
13439515,4168,1
13439515,4200,1
13439515,26697,1
13439515,30205,3
13439515,1030387,1
13439515,1030391,1
13439515,1030884,1
13439515,1031568,1
13439515,1032877,1
13439515,1032879,1
13439515,1033419,1
13439515,1034784,1
13439515,1035507,1
13439515,1035510,1
13439515,1036430,1
13439515,1036661,1
13439515,1036741,1
13439515,1041480,4
13439515,1041484,1
13439515,1042269,1
13439515,149000001435,1
13441619,1033028,1
13441619,1033036,1
13450153,1823,1
13450153,1032879,1
13463479,4257,1
13463479,4258,1
13463479,4259,1
13463479,4260,1
13463479,4261,2
13463479,26188,2
13463479,30263,1
13463479,1030884,1
13463479,1036546,2
13463479,1039034,1
13467345,1823,2
13467345,1032879,1
13538096,567,1
13538096,569,1
13538096,1747,1
13547219,1823,1
13547219,1032877,1
13548037,4282,1
13548037,30272,1
13584450,3271,1
13584450,4158,1
13600216,1031774,1
13600216,1031790,1
13604373,1560,1
13604373,1032879,1
13607930,604,1
13607930,1441,1
13607930,1442,1
13607930,1617,1
13607930,2597,2
13607930,3326,4
13607930,3428,1
13607930,3871,1
13607930,4182,1
13607930,4266,1
13607930,26123,1
13607930,26170,1
13607930,29332,1
13607930,29986,1
13607930,30141,1
13607930,30227,1
13607930,1031362,1
13607930,1031603,1
13607930,1032727,1
13607930,1032877,1
13607930,1033017,1
13607930,1033626,1
13607930,1033900,1
13607930,1034382,1
13607930,1035510,1
13607930,1036440,1
13607930,1036441,1
13607930,1036446,1
13607930,1037396,1
13607930,1037412,2
13607930,1037910,1
13607930,1038200,1
13607930,1041443,1
13607930,1041498,1
13607930,149000000499,1
13612469,1823,1
13612469,3349,1
13688618,3019,3
13699927,197,1
13699927,3502,1
13699927,3864,1
13699927,30141,1
13699927,1034528,1
13729965,1559,1
13729965,1560,1
13729965,1823,1
13768615,1559,1
13768615,1560,1
13768615,3830,1
13768615,1032877,1
13768615,1032879,1
13770240,1561,2
13770240,1032879,2
13781857,1748,1
13781857,1749,1
13832127,1851,1
13832127,3676,1
13832127,4198,1
13832127,27425,1
13832127,1034394,1
13832127,1034475,1
13832127,1034776,1
13832127,1038652,1
13845769,742,1
13845769,1035569,1
13891944,2248,4
13891944,1032878,1
13891985,1030884,2
13891985,1033036,1
13907208,2935,1
13907208,26853,1
13907208,26887,1
13907208,28512,1
13932741,1823,2
13932741,1032839,1
13934399,1559,1
13934399,1823,1
13937368,28456,1
13937368,1033822,1
13937368,1035160,1
13937368,1036756,1
13937368,1036758,1
13937368,1042143,1
13937368,149000000538,1
13937368,149000000672,1
13945877,1747,1
13945877,3678,1
13945877,4039,1
13945877,29685,1
13993404,26120,1
13993404,26122,1
13993404,26123,1
13993404,26666,1
14003543,1032877,1
14003543,1038659,1
14096369,1561,1
14096369,1823,1
14096369,1032877,1
14150819,30205,1
14150819,1032879,1
14156794,1559,1
14156794,1560,1
14156794,1823,1
14157637,1559,2
14157637,1560,2
14199820,1109,1
14199820,2625,1
14199820,2628,1
14199820,4228,1
14199820,1034565,1
14199820,1040102,1
14239558,1031788,1
14239558,1031794,1
14277355,1559,1
14277355,1560,1
14277355,1823,2
14277355,1032315,1
14277355,1032877,1
14277355,1034031,1
14332568,1617,1
14332568,1823,1
14332568,1032879,1
14332568,1033036,1
14344222,1032877,1
14344222,1032879,1
14424274,1823,1
14424274,30205,1
14485042,742,1
14485042,3996,1
14574274,1559,2
14574274,1560,2
14574274,3830,1
14574274,1032877,1
14574274,1032879,1
14622351,3348,1
14622351,28820,1
14622351,28821,1
14622351,28822,1
14622351,1032443,1
14636078,1559,3
14636078,1560,2
14636078,1823,1
14665259,345,1
14665259,1138,1
14684067,1559,2
14684067,1560,2
14684067,1823,1
14684067,3496,1
14684067,1031782,1
14684067,1032879,1
14684067,1033553,1
14684067,1034981,1
14684067,1036588,1
14684067,1036923,1
14684067,1037239,1
14684067,1038170,1
14684067,1038730,1
14699664,1823,2
14768330,4314,3
14784996,1561,1
14784996,1823,1
14845319,1559,1
14845319,1560,1
14845319,1561,1
14845319,30205,1
14845319,1032839,1
14852508,1030602,1
14852508,1035130,1
14853065,3625,1
14853065,1031644,1
14853065,1032620,1
14853065,1032659,1
14853065,1032661,1
14860785,2626,1
14860785,2629,1
14860785,2631,1
14860785,3277,1
14860785,26695,1
14860785,29087,1
14860785,30150,1
14860785,30265,1
14860785,1031465,1
14860785,1037653,1
14860785,1038625,1
14874789,1559,1
14874789,1823,1
14940918,2642,1
14940918,30265,1
14946773,68,1
14946773,288,1
14946773,1092,1
14946773,1034316,1
14954118,742,1
14954118,1039359,1
14963819,986,1
14963819,3326,1
14963819,1030884,1
14963819,1033028,1
14963819,1035923,1
14991827,1798,1
14991827,3326,1
15038598,1559,1
15038598,1561,1
15038598,1032879,1
15045599,1559,1
15045599,1823,2
15053618,3084,1
15053618,26121,1
15053618,26887,1
15055360,28560,1
15055360,28713,1
15055360,29607,1
15055360,29619,1
15055360,1031802,1
15059013,88,1
15059013,1367,1
15059013,1041697,1
15065719,1561,1
15065719,1823,2
15065719,30205,1
15065719,1032879,2
15098047,1559,1
15098047,1560,1
15121903,1031780,1
15121903,1031792,1
15136829,1561,2
15136829,1823,2
15139679,1560,1
15139679,1561,1
15147095,1823,1
15147095,1032839,1
15147095,1032877,2
15147095,1040368,1
15149346,1823,1
15149346,1032879,1
15163670,1559,3
15163670,1560,6
15163670,3830,3
15163670,1032877,1
15163670,1032879,1
15241912,3745,2
15252866,469,1
15252866,4274,1
15252866,4277,1
15252866,26163,1
15252866,1034628,1
15252866,1035109,1
15252866,1038138,1
15252866,1042646,1
15252866,149000000530,1
15252866,149000000741,1
15277601,1559,1
15277601,1560,1
15277601,1032877,1
15284662,1823,1
15284662,30205,1
15284662,1032877,1
15327622,150,1
15327622,225,1
15327622,383,1
15327622,605,1
15327622,1617,1
15327622,2767,1
15327622,2861,1
15327622,3119,1
15327622,3366,1
15327622,3422,1
15327622,3599,1
15327622,3607,1
15327622,3683,4
15327622,3732,1
15327622,3743,1
15327622,4180,1
15327622,4215,1
15327622,4219,1
15327622,4268,1
15327622,4419,1
15327622,26113,1
15327622,26160,1
15327622,27716,1
15327622,27844,1
15327622,29502,1
15327622,29907,1
15327622,1030536,1
15327622,1030968,2
15327622,1031761,2
15327622,1032585,1
15327622,1034091,1
15327622,1034412,1
15327622,1034449,1
15327622,1036811,1
15327622,1036972,1
15327622,1037764,1
15327622,1040625,1
15327622,1043124,1
15327622,149000000457,1
15327622,149000000715,1
15350292,1033463,1
15350292,1034590,1
15350292,1034591,1
15350292,1035629,1
15372114,1819,1
15372114,2587,1
15372114,29896,1
15376358,30333,1
15376358,30341,1
15439925,1559,1
15439925,1823,1
15439925,3830,1
15446594,201,1
15446594,317,1
15446594,2302,1
